,asin,helpful,rating,reviewText,reviewTime,reviewerID,reviewerName,unixReviewTime
3743,B0029U1A08,"[9, 14]",5,"I subscribed to the Kindle Nation Daily for over a week, taking advantage of the two week free trial.  I'm not going to continue my subscription to the blog.Kindle Nation Daily focuses almost completely on the Kindle, and not on eReaders in general.  It announces free books for the Kindle, and provides a good set of hints for using your Kindle well.  So, why won't I renew my subscription?First, the author of the blog has also created a good user guide for the Kindle.  If you want good hints for using the Kindle, why not just buy his book?  Most of his hints I already knew; I suspect the rest are already in his book.Second, I already have over 300 books to read on the Kindle (most of which were free), and won't have them all read in the near future.  Most of the free books listed for the Kindle are not books I would normally read; none were during the week or so that I read the Kindle Nation Daily.  I get my free Science Fiction from Project Gutenberg and the Baen Free Library (as well as the Baen CDs that I burn).  It'll be a long time before I catch up on my library of available books.I'm also more interested in the interactions between the Kindle and the rest of the industry, both narrowly defined as the eReader industry, and more broadly defined as the publishing industry.  There are other blogs out there with a broader focus.  I'm sure I'll end up subscribing to one of them.  But this blog's focus is just too narrow for me.Another blog you may wish to look at isI Love My Kindle.  It also covers the Kindle, but also goes beyond looking just at the Kindle to look at ePublishing, too.  However, it doesn't give in-depth Kindle hints or freebies that you'll find in Kindle Nation Daily.","01 11, 2010",A2WQRE632YO56S,"Fred Coulter ""Fredrik V. Coulter""",1263168000
4060,B003ZYEW1G,"[2, 10]",5,"I MUST NOT HAVE READ THE SAME BOOK OTHERS DID  I FELT THIS BOOK MOVED SLOWLY THEN, HAD A LITTLE BURST AND THEN WENT TO A VERY SLOW PACE AGAIN  I WAS SO BORED I QUITE AT 65% AND I NEVER DO THAT!","02 23, 2011",A15NZD5WINDQZM,"BONFOGLIO ""BONNIE""",1298419200
3326,B001892DIO,"[4, 5]",5,"This latest from TA Chase is very sexy and hot. Vol 1 centers on Kasey a famed but closeted basketball star, who finds love with a much older nightclub owner.The story could have been more angsy if the writer so choose asit is never easy for a gay athlete to come out as he could lose all his fans and sponsors. But TA focuses more on the erotica side, the tauntings from fellow players, reporters more a side issue. And it works as this man writes the sex scenes so well. And it is rare to have a well over 6 feet basket ball player being 100% bottom even if an agressive bottom in a relationship. Interesting main and side characters and I look forward to more in this series.","04 26, 2008",A1ARJBC8VD5P8P,R.Parklane,1209168000
10673,B002EVPMIS,"[1, 1]",5,"i liked this book and I guess i am waiting for the second installment to fully enjoy this good, its a good read.","07 23, 2010",AYUMB34HYPWWY,"Marlisa D. Collins ""lovelygirl""",1279843200
2208,B000JMKXYW,"[0, 0]",5,Twain questions the common understanding of heaven with a satirical account of one man's trip to and experience in the afterlife.,"08 3, 2013",A27M1QT078AGZ2,"Andrew Van Cleave ""Drew""",1375488000
9977,B001J6OUZA,"[0, 0]",5,"If I had to use just one word to describe this book it would be, Awesome! I absolutely loved it! I only put it done when necessary, and finished it in one day (which is hard to do when you have two daughters lol). I'm an action kind of girl and this book is full of it.Even though Marc hurt Blake in the past, Blake is still loyal and cares for his sire, though he still harbors some feelings of rejection and hurt. When they meet Kate they are quite surprised by her. Through a game of conquest to gain the affection of Kate, they not only both fall for her but they also settle some issue from the past. There is a little m/m sex and some erotic dreams, not much, but what is there is totally hot!","08 22, 2012",A3MQK86KI8IJN5,Emi Lia,1345593600
11615,B002FK3U0A,"[0, 0]",5,"I have always loved Vampires and this story was very good!  The character of Dante is extremely exciting to me.  I loved him in the first story and in this one he was fantastic.  I also really loved Duncan, WOW so HOT!!!!  I can't wait to read the next one in the series, hope it's as good.  Although I do hope that both characters will be in more of the series.","12 31, 2013",A3QY3KER34QGCS,"B. Hampton ""enthralled""",1388448000
4486,B00273BHCS,"[0, 0]",5,Every book she writes is great. I missed this one somehow but was thrilled to read a missing link in the McKay family saga. Lots of sex wrapped in a great story.,"12 28, 2013",AL8EC1PLCMSU8,Laura Walsh,1388188800
8710,B003RWS5Q4,"[0, 2]",5,Disappointed. I had no idea it was a short story.....and I do mean short.  Glad it was a free kindle book.,"03 13, 2013",AFVLB4TT40F2I,Chris Benson,1363132800
9087,B0024FB01W,"[0, 0]",5,"The sad thing is that so many have forgotten the works of H Beam Piper. Along with Robert A Heinlein and Isaac Asimov, Piper wrote within a consistent future history. His works are intriguing and a good lesson in history, with depth and references to keep serious readers involved. It's a real pity the cycle was never completed, as the gaps left his histories a little fuzzy (in joke for HBP fans). Reading his works emphasises what a tragedy that the world lost such a talent so early, as this is quality story writing. Enjoy","12 1, 2012",A37SRCIUBHF9Y7,Brett McGowan,1354320000
9453,B0032UDUA2,"[0, 0]",5,"One of those bubble gum love stories. It was funny, sex was hot as hell but other than that it was an ok read. Glad it was free.","04 19, 2013",A23MMF3NZPU8WF,"dani70 ""dani70""",1366329600
10335,B002DOSBOS,"[0, 0]",5,"I started reading this book with a bit or trepidation but that all fell away as I got to know more about Duke and Mav. College roommates for four years, they play hard and are fiercely competitive.And that's where the fun starts.What was supposed to be a game turns into much, much more. The writing was excellent, the love scenes believable. I found myself smiling throughout, egging Mav on to cross that 'gay' line. It's not a long book, but it packs a punch. Check it out!","03 13, 2014",A2HSULOJJMFXJG,Mason Lansing,1394668800
10287,B00472O6I4,"[0, 1]",5,"Total waste of money. Thought this was going to be something inspiring and it wasn't.  Totally disappointing! If you are looking to be uplifted, this is not it.","11 21, 2013",ALQGOMOY1F5X9,scott,1384992000
8643,B002TSAORU,"[5, 5]",5,"I thought this would be a pleasantly spine-tingling read for the Halloween season.  It was a good book, no question about it, but it didn't have the feeling of suspense and/or thrill that I was expecting from the description.  There was plenty of build-up regarding the wood, but very little actual action within the borders of the wood.  The story of the 'haunted' wood was more a backdrop (and deus ex machina, I'm afraid) for the story of Izzy and her abusive ex-husband.  Most readers will enjoy the story so long as they aren't expecting something more in line with 'horror'.  The writing was done well, the characters were believeable, though not always likeable (I personally did not LIKE Izzy at all, though I could sympathize with her), and Kindle formatting was fine.  The writing was worth probably 4 stars, but I took one off due to the fact that this was promoted as more of a 'horror' or 'suspense' genre, which it really wasn't.","10 28, 2010",A1Y62U4FMKFGZG,"Swim, Eat, Play",1288224000
7532,B0042P5GOO,"[0, 0]",5,"Very rare do I find myself not finishing a book. Unfortunately I decided that this one just didn't hold my attention. I did however do my best and read up to 92% but while searching Amazon I found that there was other books I'd rather read, so I put this one down & have decided I'm in no hurry to pick it back up and finish that last 8% anytime soon.There was allot of pages that were filled with just.......useless story telling. a few little stories all in there that just didn't mesh together. Like she had 100 different ideas and used them all but had no real thought to why they should go together. You can try and put chemistry and romance in a book but for a reader to actually feel it....well Lori missed it on this on!!","11 2, 2012",A2WA0ICRX5ELFT,Jessie,1351814400
264,B004K6MLIE,"[3, 6]",5,"Okay, lactating women are kind of sexy. I get that. But, a book that is not much longer than the review I'm writing in which there is no character development and no plot to speak of? I guess there is sense to crying over spilled milk.","09 5, 2012",A18XUMG144H00T,Michael Mager,1346803200
5517,B002Y26QWS,"[0, 0]",5,"Very interesting story, unique chapter layout. I lost track of some of the characters along the way. The characters created were funny in themselves, their quirks were humorous, I enjoyed the separate chapters, but overall the writing style was too unique for me. I will look for future works, to see if he has changed his style, inside the box.","12 21, 2013",AAHE8M5A7UGJC,D.L.Williams,1387584000
9936,B003SX12D0,"[2, 2]",5,"This story was just honestly silly to me.I went into this story with such huge and high hopes. I mean it is not really that often you get a really great Dragon shifter story, an erotica one at that. Well, this was yet again not one of those good ones. In the vain attempt to not make this ranty, because I honestly have no reason to rant, I got it for free so it would just perpetuate the cycle of silly to rant about this short story. Which, to be honest, I have read so many great ones recently I was bound to come across one I didn't really like that much. So in that respect I'm going to say what I liked and what I didn't like and be as respectful as I can to the author.What I liked-I like Rajah. He was a great Alpha male and he really fit into the environment and the world that was created. It was supposed to be other worldly with an old world flare. With the way he talked and his attitude he fit. The concept was honestly a great idea. If you were to run with the general idea and mould it in the proper fashion it had amazing potential. The whole idea that there are Dragon shifters and they will snatch up you're pretty virgin butt if they sniff you out is just hot. The sex was honestly rowdy and downright dirty, she didn't hold back and I liked that. The words were raunchy and I was like ""MEOW!"" I wanted to blow my own flames.What I didn't like-With that being said we get down to the basics of why this short fell short. First off, the story is named after the female lead and she was migraine inducing. Larkspur is a `dolphin' shifter and a virgin, though you could have fooled me. The girl acted offended by being pawed at for a total of 3.5 seconds before she was naked spreading her legs. Yes, I get it's a short and you have a word count you are required to work with, but did she have to talk like a girl from the Valley in Southern California? Honestly, it didn't work for me. The moment Larkspur saw his `manhood' she changed. Her dialogue became unbelievable for the old world setting and she just said the daftest things. She ruined the story for me to be honest. When you use the term ""Well you do have a yummy looking c*ck."" And then have her spread her legs out, a supposed virgin that also doesn't feel any pain when said dragon man slides into her HARD mind you HARD! Make it just a little bit believable please!!!!!Needless to say I don't think I will be running out to get her other books based on this world, though I am curious if she runs the same theme with the women that are just so horribly unappealing.  I feel that this is a rant, I'm sorry that this is a rant but I was in bed reading this at 12am just going `Really! I stayed up for this!' I think I was just far too excited about it.","06 25, 2011",ASLSCL3KWHFSE,Future Slayer Girl (aka: kitten),1308960000
11597,B001WAJHS8,"[1, 1]",5,This contemporary romance is as good as her regency romances!  Great  story  great premis great players in this story.Read and I hope you enjoy  as much as I did,"03 9, 2013",A2N7GNVQ2L2BPR,C.Roberts,1362787200
2516,B0045U9SG8,"[0, 0]",5,This is the first book I read by Deatri King Bey. I like the scenes between Saundra & her sisters. I thought it was cute how Saundra sister tried to hook her up. The storyline really didn't hold my interest & it was kinda corny. I don't know if I would read more books by this author.,"03 21, 2013",A3H7J5POTR9TZW,Liz,1363824000
9916,B001H55R8M,"[37, 46]",5,"First off, there is no description given for this book so you can only go by the great reviews and hope for the best. Allow me to give you some background: The heroine is married to an abusive husband who has lots of money and runs the town due to his control of the logging business there. She has one great kid and one delinquent and she is beaten down by her hubby and shows more annoyance than concern for her kids who obviously are dealing with their dysfunctioanl family in their own ways but need help. She takes crap from her husband, her kids, and pretty much everyone. The hero works for an environmental agency and sees the man's wife and smiles at her after which they go to infatuation and love.OK, if she is so terrified of her husband and doesn't have the nerve to leave him, where is she getting the nerve to have an affair on him in front of the whole gossiping town (her tramp friend takes her to dinner and they are seen by everyone eatting with the hero and his coworker)? Honestly, I'm not one for infidelity, even if she is cheating on her abusive/cheating husband - LEAVE HIM. I get that he is this controlling powerful guy, but if she is afraid to leave him, what does she think he'll do if she is cheating on him? This was compared to Bridges of Madison County, but it is not anywhere near as good as that - it may be about infidelity, but it does not have the same intensity - it's just not written as well. I couldn't finish it, hope you have better luck if you chose to read it.","06 18, 2011",A15RPP788VNXPV,"Amazon Customer ""apricot32""",1308355200
7043,B002ZCYAHA,"[1, 2]",5,"I tried, I really did.  But I just couldn't finish the book.  The writing was juvenile, the characters bland.  The main character exhibits Larry Sue-like tendencies, the romance, such as it was, was flat.  People did stupid things, people were in opposition to the hero apparently for the sake of just being in opposition, and not very much of it made sense.  I don't think this book was plotted out very well.Have you ever watched a movie where the characters do boneheaded things for no apparent reason which will clearly backfire on them?  This would be that novel.I gave this a three, and this is why:  Apart from certain homonym errors - you don't ""pour"" over a book, you pore over it, the book is reasonably well edited.  The dialogue might be the strongest point, which is not to say that it's very good, but at least it isn't bad.  The grammar is never elegant, but it's never terrible.On the other hand, I couldn't bring myself to finish it.  Off with it's head!","03 13, 2013",A2Y17WZUH8CKSH,"Roiet ""somchaay""",1363132800
1162,B001U3YBEC,"[12, 12]",5,"I really didn't expect to like this story so much since it is for a younger reader than myself. I wanted to read it due to the title, Off The Grid. It seemed like a strange situation for these kids to get into. Living off the grid myself, I thought the book would be more about living that way, than a bunch of underage kids on an adventure. Well, what can I say? The story got me caught up in it and I kept reading. It was a fun read and I enjoyed it very much.This is a story of a family who had recently lost their father and had to move from their home to their grandfather's ranch that their mother had inherited. They sold everything and packed up the car and headed to Promise, Oregon with just enough money to get there. Along the way things happen and they get separated from their mother and are on their own. With the fear of being picked up by the police and put in a foster home without any parents, they manage to get to Oregon on their own.The characters were believable, and once they got to their grandfather's farm, the story really took off for me. I liked the sense of humor the girl telling the story has and the fact that she played a guitar and had an addiction to candy. I loved the part where their grandfather's preps kept them fed and able to survive on their own. While they discovered things about a grandfather they did not know, they also discovered responsibility, and caring for each other.","01 19, 2012",A1EY2XZ6SSZIU,katlupe,1326931200
9723,B0026FBPE2,"[6, 6]",5,"Okay so it's a bit unusual for me to give a romance novel more than a 3-star rating.  However, this is more than your run-of-the-mill romance.  Read on...On the advice of friends and coworkers, Dr. Paul Lassiter goes from being a recluse to flirting and blind dates.  A year after his divorce and he's in for a rude awakening as he, after several years embarks once again on the dating scene.  A bisexual female coach wants to get to know him.  His first blind date set up by his lawyer friend Larry, is unbeknownst to him, a motorcycle grandma who takes him on a scary-hairy ride to a motorcycle bar.  What next?  Or should I ask ""Who's next?""This story is funny and without a doubt could have stood on its own without the bit more than implied sex scenes.I much appreciated ""Blind Faith"" being quite different from the usual romance novel.  There's humor and also sadness.  Read it to find out more.","01 23, 2012",A23EC7LPLUM6J5,For What It's Worth...,1327276800
10328,B004GHN8DY,"[0, 0]",5,"Many of these stories seem unfinished.  They really weren't ghost stories either...just odd stories with a twist here and there.  As a lover of ghost stories, I was very disappointed.","07 8, 2013",A1RAR9CUEOVVPC,"Cheryln L. Kurz ""Cher630""",1373241600
8168,B004CFB7YC,"[2, 2]",5,"Where do I begin? A quick overview. Basically, the USA is sick of divorces. The government was embarrassed so if you want to get married you need to fill out a questionnaire from the government and they'll pick your match. Rainy, does just that. She's at a point in her life where she's graduated, has a decent job, now she just wants someone to share her time with. Her father is a State Representative so in order to not embarrass him she fills out the questionnaire. Ashely Schroeder, the heir to a major appliance corporation does just the same and is paired with Rainy. You can probably figure out it doesn't go exactly as planned.I'll try to keep spoilers out of this but it may be difficult. I'd like to warn you that I'm about to throw a little spoiler out. Rainy, accuses Ashley of being an alcoholic and yet, hello? Maybe she should take a good look at herself! She got wasted the first night she met Ashley and his family. Talk about the pot calling the kettle? Also, why would she file an appeal without speaking to Ashley. When she finds out he's already filed for one she goes ballistic. So it's ok for her but not him? Then she proceeds to ignore him and all of his calls and correspondence for two months. Pot and kettle, my friend.I'm not sure I enjoyed this. I thought it was a bit too drawn out. I thought Rainy was a bit rude in some situations. When her and Ashley met for counseling she was terrible to him. I was cringing. Ok, obviously, their match wasn't perfect but she signed up for it the same as him. It's kind of a 50/50. Yeah his mom was terrible, yeah they didn't exactly have the same views on what a marriage was all about, yeah the government got it wrong but at least Ashley tried to suck it up and tried to be nice to her.I think that this could have been a little better. I feel there were some things that were just thrown in for length. Like when she was putting around her museum. We pretty much could have skipped most of that. I didn't hate this book, but I wouldn't really recommend it to anyone either.  It had a lot of good ideas but I also felt a lot of contradictions as well. Especially, with Rainy's family. I don't mean to be so negative but I wasn't excited by the end of this one.","12 26, 2012",A3LHIRT4SR3F9T,"Nikki W. ""Nikki W.""",1356480000
119,B001NPDA44,"[0, 0]",5,"I initially bought the official K2 leather cover, and it was generally fine.  But I eventually decided that I'd like a cover/case that completely encloses and cushions the Kindle, as I tend to carry it around a lot, toss it in the car during trips, etc.  So I bought the Belkin Neoprene Sleeve Case after seeing and reading about it on Amazon.  And, happily, it turned out to be a great purchase, handsome and functional.  I especially like the way the cushioning inside isolates the Kindle from the zipper, so there's no danger (unless you're really, really careless, or maybe drunk) of scratching your Kindle while zipping or unzipping the case.And even though this is a soft product, there's just enough stiffness to the Belkin Case to prevent the material from settling down and sitting on the Kindle screen when you place the covered device down somewhere.  Though there's really no harm if that does occur, as the Kindle sits snugly in the case and won't move around and create friction between the inside surface and the screen.So, yeah, this is a very nice product, and it's economically priced, to boot.  Why not five stars, then?  Well, unlike the stiff official K2 cover, this is still a soft case that won't allow you to safely place anything of weight on top of it, so the Kindle will always have to be on top of any pile of things you're carrying or placing in a carry-all bag.  And I always have to take the extra, perhaps slightly inconvenient, step of making sure my grip is pressuring the keyboard area, not the more sensitive screen area, when I'm carrying the case around.  But these are quibbles.  There's yet to be a Kindle case or cover that perfectly addresses all concerns, and maybe it's not realistic to expect one.So, for now, if you're looking for a cushioned case that completely protects the Kindle from weather, scratches, minor bumps, and other things along these lines, you can't go wrong with the Belkin Case.","03 18, 2009",A3GRN6J64F2C3X,"Joseph P. Menta, Jr.",1237334400
11960,B000JMLBHU,"[0, 0]",5,"This is a good sequel to Jules Verne 20,000 Leagues Under the Sea. I like this book, although the movies don't do it justice.","01 5, 2013",A37Q4QBRUK76DW,"Melissa D. White ""Missy""",1357344000
1887,B0030CMLUC,"[3, 6]",5,"The only thing that got me to the end of this story was sheer cussedness.  The storyline was flat, there was absolutely no character development, and the dialog was from a cheesy porn.  I found myself increasingly disgusted with the female lead and her whining.  In no way did I find myself sympathetic to the protagonist nor did I find myself even caring what made him who he was.  There was no back story to explain what brought the main characters to this point of the book.  And while I can suspend my belief with the best of them, I just wasn't buying it this time.","03 28, 2010",AQDCGFHJJIWJI,C. Lockwood,1269734400
8607,B002ZFGJVC,"[1, 1]",5,"First off, I'm a fan of well written erotica. This wasn't it. There was little story with ramped up sex scenes that didn't do it for me.This author is new to me so I won't question her talent. But at this point, I am doubtful if I would but anything else she has written. However if mostly sex is your thing in a book, then this title may be for you.","12 29, 2010",AXLAYEWZ5WMHM,A Customer,1293580800
1290,B00149M19E,"[0, 0]",5,"I enjoyed this story by Kallysten (as I have all that I've read by her).  Brett is human and the owner of On The Edge, a club that caters to both vampires and humans.  Lisa is his vampire lover and silent partner.  They have a good relationship, one that isn't the usual vampire-human one in that Lisa hasn't bitten Brett (she doesn't want to see him as food).  She is on the hunt one evening in the club and is surprised to see Leo, her old lover and fellow vampire.  She couldn't remember why they had parted 15 years ago but found it wonderful to be in Leo's arms again.  From this point on, (no I'm not going to spoil it for you), you read about how Lisa, Brett and Leo develop a relationship between themselves.  It is a hot and spicy read and I am looking forward to reading the next story, Over The Edge, that continues Brett, Lisa and Leo's story.I received an ebook from the author for the purpose of an honest review. All comments are my own and I was not compensated for this review.","12 2, 2013",A3AOZOYR0Z23X3,"ColleenMP ""busy reader""",1385942400
5050,B004CRTCV0,"[0, 0]",5,"This is only 4 chapters and a waste of time. i read it in 15 minutes. I won't even waste my time with the author's other book. It started out great. Detailed, started to seem well written, but it seemed rushed and I felt it's like a teaser to a book and very rushed. As a prequel I thought it would have been longer, and better. I just feel like I wasted my time.","10 3, 2012",AABXUSGGXUY1Q,"Nickinic - Ebooks Galore ""Authors please feel...",1349222400
8173,B001CN45KU,"[0, 0]",5,"This book was funny and interesting, it keep your attention till the very end. The people are real and hopeful for a good ending.","11 23, 2012",A3Q0HBIFJXFD0T,Eileen Murphy,1353628800
7471,B00309SCUS,"[0, 0]",5,"Good book but its short,but full of hot steamy romance senses.  Great for people who enjoy M/M/F/M type books","12 10, 2013",A025153932FWH3GPV46I1,C.E Harris,1386633600
11263,B001VLXME8,"[3, 5]",5,"THE AMAZON'S CURSE is part of Gena Showalter's Atlantis series and probably should be read after THE VAMPIRE'S BRIDE. Zane, a fierce vampire warrior, and Nola, a lovely Amazon soldier, cross paths again when Zane is captured by the Amazons. Their intention is to capture, breed with these strong male warriors and free them. Most males didn't have a problem, but Zane spent too many years as a demon queen's whore.Nola spent her entire life hating men for they brought nothing but pain. Four months ago when she met Zane, his affections frightened her. She has been cursed with invisibility and Zane is the only one who can see her. She will have to learn to trust Zane if she is to be set free.I love these little mini-sagas. Okay, maybe this one was a little too mini, but I still enjoy them. Each gives me more background information into the series and the characters.","05 13, 2009",A10IKHRUSMKP46,"J. Kaye Oldner ""Judith""",1242172800
7070,B004M5HKAM,"[4, 6]",5,Every sex scene had to do with some taking it anally..and while I'm no prude it just seemed that the writer really really enjoys that aspect of sex...nou for me,"06 4, 2012",AYPQ49T8AOLAP,S. Dunbar,1338768000
7042,B003ZDO7NU,"[2, 7]",5,"Let me begin by saying that I have not caught onto the hype of vampire books.  While there have been some that I have enjoyed, I have not liked the vast majority of them.  Sadly, I have to put this book in with the ones I have not enjoyed.I found this book to be extremely slow paced.  Melissa came across as a whiny pre-teen rather than the young adult she was supposed to be.  Overall I cannot recommend this book to others.","02 7, 2011",AYYAIPS6M3HB8,"Mary E. Young ""JanaRose1""",1297036800
8609,B001J4SYZO,"[0, 0]",5,"I really enjoyed this story. The chemistry between TJ, Jon and Chris was dynamic. This duo was just what the emotionally scared Chris needed. They constantly proved to her they could be trusted. I thoroughtly enjoyed this book and will read more by this author.","05 19, 2012",A21TSBBTF0DMG5,Reader Lady,1337385600
6490,B002LUHZ0K,"[11, 11]",5,"The story starts off with Mallory, a trade witch, the lowest of the low, with no money for high-end magic spells, and even worse, no familiar to boost her magic power, and in order to make ends meet, Mal sometimes works at a bar called the Python Palace. It is here that she enters a mysterious room, one normally off limits, but tonight her boss, Rattler, tells her to go rest there after her shift.Mal stretches out and soon falls asleep; she awakens to find herself in a new place, a much different place where these gray-skinned aliens reside. And these are not the little gray men aliens. No, these men are tall, muscular and almost reptilian in looks, with fangs and black-slitted eyes. The hero, Core, is the War Leader, a type of king in this world, and he has a huge snake tattooed on his chest. Not only is Core able to transform into something that appears both human and snake-like at the same time, his tat can even embody a powerful snake spirit that moves off his chest and becomes alive.I was fascinated by this idea of a snake-shifter. To be honest, snakes don't normally go hand-in-hand with sexy for me, but Core managed to pull it off. He kind of reminded me of a tough biker mixed with deadly warlord. Not only was he badazz and sexy, he was also sweet and protective of Mal. It turned out that he and Mal were each exactly what the other needed, in several ways, leading to a very sexy and magical relationship.This story is only 79 pages, but it gets a lot of story into those pages. Sure, sometimes it can seem a little rushed, but overall, the story is pretty creative and very interesting. Actually, it ended with me very much wanting to know more about this alien world, about a few of Core's fighters/friends, and most of all, wanting to find out more about this rival race called the Phrellians. There is definitely a lot more here for the author to revisit, and even room for her to go deeper. Rattler definitely needs a story.For a dollar, this was really a nice surprise. It had some action, interesting characters, and this other world, making for an intriguing mix of PNR with alien romance. And I have to say I've never read a book with a snake-shifter before, just very different to have this oddly sexy snake-man as a hero. All in all, a pretty good read,  short and hot, with a lot going for it, especially for the price. I'm not disappointed I bought it.","11 22, 2011",A37J3XRX1TENTS,S. Richards,1321920000
1979,B001HQHCBQ,"[0, 0]",5,"I received this on my kindle account and am still awaiting the time to be able to read it.  My friends have gotten me involved in reading the series of Game of Thrones, and I feel like I am cheating if I go and try to read any of my other book at this time.  I am looking forward to reading this, as I am completely enthralled with the Black Daggar Brotherhood series.","06 23, 2013",A1DEO9ME8SXDBX,MaryK,1371945600
9286,B001UV3EUG,"[4, 4]",5,"I found Blind Malice to be an enjoyable read on many levels, especially for a debut. Being from NC myself, I enjoyed the setting very much and found it true to place. The visual descriptions and writing style are very, very good. The mystery falls into the cozy mystery style and is well thought out and plotted. The descriptions of flora and fauna are truly outstanding. Made this non-gardener want to go plant something.All that said, I did feel that Rachel and other characters could have been better developed. Personally, I probably would've enjoyed the book much more if I had gotten to know Rachel better. Hopefully, in future books of the series Rachel will be more fully developed and become more personable.I also wish the book had been longer. It reads more like a novella, which is fine, as it suited my mood at the time, but I think it should probably be labelled as novella rather than a novel. For me, a little more depth and length is required to truly merit the label novel and this lack of depth is what caused any disappointment I felt in the book.I liked Blind Malice enough,though, that I will certainly read more installments in the series and can recommend this first one to anyone who loves plants, flowers and gardening. That's where the author truly knows her stuff and shines most brightly.","03 24, 2011",A1BC6D94NAFZL5,Annie B,1300924800
11712,B0030T1VQ0,"[0, 0]",5,I love this authors work usually but this semi religious  and weird view of life made me sad and confused as how the same chap could write such different booksit  went on my delete list,"08 4, 2013",A1D9BS4IIOBKQE,"Susan Lunt ""alicia71lunel""",1375574400
6455,B000FDJ0FS,"[12, 13]",5,"My Combination Online/Print version of the WSJ cost $160 per year.  The kindle version alone will run me $180 per year.  I might buy single issues for .99 a day on vacation but otherwise, I guess I'll keep filling up the landfills.  At the old $100 per year I would have switched.  Amazon...are you listening???","09 14, 2010",A1AKKYXG0Y0ULL,S. Michael,1284422400
3518,B000VLCVAU,"[4, 5]",5,I so agree with the previous reviewer but would like to add that at least there was some chemistry between Cicely and Douglas unlike the previous book.  Perhaps the author will get better with time.,"04 14, 2009",A2UQK0FPY9HE1L,"Vanessa ""dreamer""",1239667200
3805,B0018GYCRM,"[1, 2]",5,"Stehvin has the gift of healing small animals and also the gift of empathy. But when he comes across a wolf in pain, can he put aside his fear and heal this animal? Later that day they human and wolf discover they can talk to each other --telepathically. They decide to journey together. After finally arriving in a small village Stehvin wants to spend  night at the bar n hotel and wolf goes inside only to get kicked!! After Stehvin uses a 1 2 punch and the mean kicker is out cold. Many onlookers cheer on the human/wolf including a man named Conner. Next day Conner meets up with Stehvin and wolf and asks to join them. He tells Stehvin his life story during the next couple of days. Meanwhile...... the story is fast paced, lots of new friends, and many adventures.","02 7, 2013",AG8IB3QLKLWK4,Amazon Customer,1360195200
9710,B002AQSPFY,"[1, 1]",5,"You don't need 20 words to say Mark Twain is the greatest American author, period. His wit is still witty and his observations of life in the late 19th and early 20th centuries show how little things have really changed.","06 26, 2013",A3S3KU23F9TAAP,Amazon Customer,1372204800
10739,B00408AQ98,"[12, 12]",5,"There was no real story. She calls to him, he is an angel in Hell she's a witch.  Then they have sex, again and again, etc, he beats up an old boyfriend, they have sex, more sex, etc, that's it.The end. I will not continue series.","06 14, 2013",A34A9O56HTFXTQ,Susan J. Miller,1371168000
4074,B001J6OUZA,"[0, 0]",5,"The first book in the Blurred Trilogy and part of The Demon Age series is set in the future after a demon apocalypse and is full of suspense, action, vampires, demons and romance.I found myself intrigued with this book right from the beginning.  It starts off with a battle and the action continues throughout.  The author has created a post apocalyptic fantasy world with a unique twist and very engaging characters.The heroes, Marc and Blake, and the heroine, Kate, find themselves fighting on the same side against the demons set on destroying the world.  The emotional drama the characters find themselves in draws the reader into the story as Marc and Blake join Kate's military group to try to close the demon rip, and find themselves attracted to Kate. They each try to get her attention as they deal with their own personal issues with each other. Kate is equally attracted to them both, but doesn't know what to think or do about that, besides she is on a mission and doesn't need the complication.The reader's attention is also captured by the depth the supporting characters add to this drama filled story.  The well written battle scenes come to life in this intriguing tale and you can feel the chemistry building between the three main characters.  The sex in the story is very hot and leaves the reader wanting more.The author leaves us with not only a war cliff hanger, but a romantic cliff hanger as well, but she left us a great spot in the story.  This was a fantastic story and I will be reading more of the books in this series.","08 28, 2013",ASVY5XSYJ1XOE,Evampire,1377648000
11092,B0037CF184,"[9, 11]",5,"This was an ok read to me, was it ok yes, was it great no. The book is very well detailed and the characters are well developed. The story had many interesting twists and turns and your trying to figure out what will happen next. The story tends to go in and out, through out different timelines so prepare yourself for that, it shouldn't be too confusing. Lyra, is an innocent girl she has a good heart and was raised by her adoptive mother, Nick isn't what he seems and Michael a sweet guy. The other characters also brought something to the book.What I didn't like even though the beginning got your interest, it started out slow.  Patience was the key in finishing the book for me.  In ebook format the length is around 5781, as it took time to get into the plot, the plot is what kept me going. Also for a book with such length the ending was not what I thought it would be, a disappointing ending. Again, it was an ok read love the storyline but not the progress of the book if that makes sense.**************","06 18, 2011",A2NUHWMHA9XNKV,Lady Raven RAVE!,1308355200
